,time,weathercode (wmo code),temperature_2m_mean (°C),rain_sum (mm),Province
10459,2021-08-22,51,25.900003,0.4,Jakarta Raya
10460,2021-08-23,51,26.058332,1.5,Jakarta Raya
10461,2021-08-24,53,26.299995,1.5,Jakarta Raya
10462,2021-08-25,1,26.562494,0.0,Jakarta Raya
10463,2021-08-26,1,26.870834,0.0,Jakarta Raya
10464,2021-08-27,1,26.566666,0.0,Jakarta Raya
10465,2021-08-28,2,26.933336,0.0,Jakarta Raya
10466,2021-08-29,2,26.429167,0.0,Jakarta Raya
10467,2021-08-30,53,26.75,1.3000002,Jakarta Raya
10468,2021-08-31,63,26.820831,10.000001,Jakarta Raya
10469,2021-09-01,53,26.729164,1.2,Jakarta Raya
10470,2021-09-02,3,27.025003,0.0,Jakarta Raya
10471,2021-09-03,51,27.066666,0.6,Jakarta Raya
10472,2021-09-04,2,27.112501,0.0,Jakarta Raya
10473,2021-09-05,53,27.137499,1.6999999,Jakarta Raya
10474,2021-09-06,63,26.099998,18.7,Jakarta Raya
10475,2021-09-07,63,25.941666,19.0,Jakarta Raya
10476,2021-09-08,51,26.324999,0.6,Jakarta Raya
10477,2021-09-09,1,26.358335,0.0,Jakarta Raya
10478,2021-09-10,1,26.641668,0.0,Jakarta Raya
10479,2021-09-11,51,26.75,0.1,Jakarta Raya
10480,2021-09-12,63,26.27083,19.7,Jakarta Raya
10481,2021-09-13,63,25.808329,13.900001,Jakarta Raya
10482,2021-09-14,63,24.483335,22.4,Jakarta Raya
10483,2021-09-15,53,25.90417,1.6000001,Jakarta Raya
10484,2021-09-16,51,26.745832,0.6,Jakarta Raya
10485,2021-09-17,51,27.083334,0.1,Jakarta Raya
10486,2021-09-18,1,27.387499,0.0,Jakarta Raya
10487,2021-09-19,63,26.94583,12.5,Jakarta Raya
10488,2021-09-20,63,26.566671,11.3,Jakarta Raya
10489,2021-09-21,53,26.383333,2.3000002,Jakarta Raya
10490,2021-09-22,51,26.391668,1.2,Jakarta Raya
10491,2021-09-23,51,27.241669,0.7,Jakarta Raya
10492,2021-09-24,51,27.312498,0.90000004,Jakarta Raya
10493,2021-09-25,53,27.008333,1.5,Jakarta Raya
10494,2021-09-26,61,26.562498,6.8,Jakarta Raya
10495,2021-09-27,63,26.362501,7.799999,Jakarta Raya
10496,2021-09-28,55,26.595833,3.6000004,Jakarta Raya
10497,2021-09-29,53,26.82083,1.7000002,Jakarta Raya
10498,2021-09-30,53,26.754168,3.1999998,Jakarta Raya
10499,2021-10-01,61,26.52083,2.4,Jakarta Raya
10500,2021-10-02,53,26.291666,2.3,Jakarta Raya
10501,2021-10-03,51,26.545832,1.0,Jakarta Raya
10502,2021-10-04,51,27.012499,0.6,Jakarta Raya
10503,2021-10-05,51,27.199999,0.3,Jakarta Raya
10504,2021-10-06,2,27.008339,0.0,Jakarta Raya
10505,2021-10-07,51,27.120832,0.2,Jakarta Raya
10506,2021-10-08,2,27.074999,0.0,Jakarta Raya
10507,2021-10-09,2,27.604166,0.0,Jakarta Raya
10508,2021-10-10,51,27.699999,0.1,Jakarta Raya
10509,2021-10-11,2,27.883333,0.0,Jakarta Raya
10510,2021-10-12,51,27.9375,0.4,Jakarta Raya
10511,2021-10-13,2,27.849998,0.0,Jakarta Raya
10512,2021-10-14,2,27.908333,0.0,Jakarta Raya
10513,2021-10-15,61,27.687498,4.1,Jakarta Raya
10514,2021-10-16,51,27.8125,0.8,Jakarta Raya
10515,2021-10-17,61,27.09167,11.4,Jakarta Raya
10516,2021-10-18,63,25.704165,25.2,Jakarta Raya
10517,2021-10-19,65,26.04583,16.300001,Jakarta Raya
10518,2021-10-20,61,26.22917,5.3999996,Jakarta Raya
10519,2021-10-21,61,26.66667,6.5,Jakarta Raya
10520,2021-10-22,61,26.525002,2.5999997,Jakarta Raya
10521,2021-10-23,51,26.791666,1.2,Jakarta Raya
10522,2021-10-24,51,27.016668,0.6,Jakarta Raya
10523,2021-10-25,61,27.208334,3.6999998,Jakarta Raya
10524,2021-10-26,53,26.908333,1.8000001,Jakarta Raya
10525,2021-10-27,61,26.116667,12.900001,Jakarta Raya
10526,2021-10-28,61,25.745832,10.299999,Jakarta Raya
10527,2021-10-29,51,27.154161,0.5,Jakarta Raya
10528,2021-10-30,61,27.120834,3.6000004,Jakarta Raya
10529,2021-10-31,63,26.520836,12.599999,Jakarta Raya
10530,2021-11-01,63,25.212502,51.5,Jakarta Raya
10531,2021-11-02,65,26.154167,25.6,Jakarta Raya
10532,2021-11-03,61,26.220835,5.1,Jakarta Raya
10533,2021-11-04,63,26.870832,5.9,Jakarta Raya
10534,2021-11-05,61,26.337502,3.1,Jakarta Raya
10535,2021-11-06,55,26.620834,5.8,Jakarta Raya
10536,2021-11-07,63,26.158333,19.5,Jakarta Raya
10537,2021-11-08,2,27.129166,0.0,Jakarta Raya
10538,2021-11-09,63,26.687498,9.7,Jakarta Raya
10539,2021-11-10,61,26.341667,20.500002,Jakarta Raya
10540,2021-11-11,51,26.741669,0.1,Jakarta Raya
10541,2021-11-12,51,27.050001,0.6,Jakarta Raya
10542,2021-11-13,51,26.85417,1.1,Jakarta Raya
10543,2021-11-14,51,26.520834,0.2,Jakarta Raya
10544,2021-11-15,61,25.550003,9.200001,Jakarta Raya
10545,2021-11-16,53,26.533333,2.3000002,Jakarta Raya
10546,2021-11-17,63,26.574999,5.2,Jakarta Raya
10547,2021-11-18,61,26.370829,5.3,Jakarta Raya
10548,2021-11-19,61,25.245834,15.7,Jakarta Raya
10549,2021-11-20,51,26.316666,1.4000001,Jakarta Raya
10550,2021-11-21,61,26.808334,4.1,Jakarta Raya
10551,2021-11-22,61,26.587496,4.6,Jakarta Raya
10552,2021-11-23,63,25.629168,12.799999,Jakarta Raya
10553,2021-11-24,53,25.991667,1.5999999,Jakarta Raya
10554,2021-11-25,55,26.749998,1.3000001,Jakarta Raya
10555,2021-11-26,63,26.933334,7.0,Jakarta Raya
10556,2021-11-27,61,26.266668,6.5999994,Jakarta Raya
10557,2021-11-28,61,25.275002,10.0,Jakarta Raya
10558,2021-11-29,53,25.758333,2.3000002,Jakarta Raya
10559,2021-11-30,53,26.349998,1.4000001,Jakarta Raya
10560,2021-12-01,53,26.483337,2.2,Jakarta Raya
10561,2021-12-02,1,27.549995,0.0,Jakarta Raya
10562,2021-12-03,51,27.120834,0.1,Jakarta Raya
10563,2021-12-04,61,25.754166,10.3,Jakarta Raya
10564,2021-12-05,51,25.529167,2.1,Jakarta Raya
10565,2021-12-06,63,25.637499,14.800001,Jakarta Raya
10566,2021-12-07,55,25.216661,9.5,Jakarta Raya
10567,2021-12-08,53,26.141668,2.3000002,Jakarta Raya
10568,2021-12-09,63,25.979164,11.9,Jakarta Raya
10569,2021-12-10,63,26.070833,7.1,Jakarta Raya
10570,2021-12-11,63,26.129168,9.7,Jakarta Raya
10571,2021-12-12,51,26.716667,0.2,Jakarta Raya
10572,2021-12-13,53,27.02917,0.8,Jakarta Raya
10573,2021-12-14,55,27.179167,1.9000001,Jakarta Raya
10574,2021-12-15,61,26.75,6.9,Jakarta Raya
10575,2021-12-16,63,26.804167,8.2,Jakarta Raya
10576,2021-12-17,63,26.629168,12.5,Jakarta Raya
10577,2021-12-18,53,26.758333,1.6,Jakarta Raya
10578,2021-12-19,61,27.154165,5.1,Jakarta Raya
10579,2021-12-20,63,25.904165,16.899998,Jakarta Raya
10580,2021-12-21,61,25.229166,7.0999994,Jakarta Raya
10581,2021-12-22,63,26.1,6.8999996,Jakarta Raya
10582,2021-12-23,63,26.020834,14.2,Jakarta Raya
10583,2021-12-24,51,25.908333,1.5000001,Jakarta Raya
10584,2021-12-25,63,25.808329,7.3000007,Jakarta Raya
10585,2021-12-26,63,25.5625,29.7,Jakarta Raya
10586,2021-12-27,61,25.924997,9.5,Jakarta Raya
10587,2021-12-28,61,25.820833,7.5999994,Jakarta Raya
10588,2021-12-29,55,26.062498,4.6999993,Jakarta Raya
10589,2021-12-30,61,26.387499,5.0,Jakarta Raya
10590,2021-12-31,55,26.48333,3.8,Jakarta Raya
10591,2022-01-01,51,26.737497,0.5,Jakarta Raya
10592,2022-01-02,51,26.608335,0.90000004,Jakarta Raya
10593,2022-01-03,2,26.754168,0.0,Jakarta Raya
10594,2022-01-04,2,26.483332,0.0,Jakarta Raya
10595,2022-01-05,51,26.766665,1.7000002,Jakarta Raya
10596,2022-01-06,63,26.358335,11.5,Jakarta Raya
10597,2022-01-07,55,26.904167,2.6,Jakarta Raya
10598,2022-01-08,61,26.754168,3.9999998,Jakarta Raya
10599,2022-01-09,61,26.337496,3.1999998,Jakarta Raya
10600,2022-01-10,61,26.279165,8.700001,Jakarta Raya
10601,2022-01-11,63,25.262503,16.699999,Jakarta Raya
10602,2022-01-12,55,25.400003,10.299999,Jakarta Raya
10603,2022-01-13,55,25.21667,8.299999,Jakarta Raya
10604,2022-01-14,61,25.512503,11.900001,Jakarta Raya
10605,2022-01-15,53,25.633331,5.2,Jakarta Raya
10606,2022-01-16,61,25.512499,6.8,Jakarta Raya
10607,2022-01-17,61,26.166664,8.5,Jakarta Raya
10608,2022-01-18,55,25.583336,3.7999997,Jakarta Raya
10609,2022-01-19,61,25.624998,5.9999995,Jakarta Raya
10610,2022-01-20,55,24.629168,7.0999994,Jakarta Raya
10611,2022-01-21,61,25.666666,7.3999996,Jakarta Raya
10612,2022-01-22,63,25.229164,24.600002,Jakarta Raya
10613,2022-01-23,53,26.800001,0.90000004,Jakarta Raya
10614,2022-01-24,61,26.879173,3.1999998,Jakarta Raya
10615,2022-01-25,61,26.154167,7.499999,Jakarta Raya
10616,2022-01-26,53,25.97917,4.1000004,Jakarta Raya
10617,2022-01-27,51,26.383331,1.7000002,Jakarta Raya
10618,2022-01-28,51,26.533333,0.8000001,Jakarta Raya
10619,2022-01-29,51,26.166662,2.6,Jakarta Raya
10620,2022-01-30,61,26.28333,6.5,Jakarta Raya
10621,2022-01-31,53,26.083334,2.6,Jakarta Raya
10622,2022-02-01,51,26.42083,1.7000002,Jakarta Raya
10623,2022-02-02,61,26.191668,6.700001,Jakarta Raya
10624,2022-02-03,51,26.216667,3.6,Jakarta Raya
10625,2022-02-04,61,26.316666,10.9,Jakarta Raya
10626,2022-02-05,61,25.283333,13.900001,Jakarta Raya
10627,2022-02-06,61,25.824999,8.099999,Jakarta Raya
10628,2022-02-07,53,25.812498,5.5999994,Jakarta Raya
10629,2022-02-08,63,25.412504,11.7,Jakarta Raya
10630,2022-02-09,61,25.791666,6.0,Jakarta Raya
10631,2022-02-10,53,25.8125,5.5,Jakarta Raya
10632,2022-02-11,51,26.35833,0.1,Jakarta Raya
10633,2022-02-12,55,26.6625,2.1999998,Jakarta Raya
10634,2022-02-13,61,25.837503,5.3999996,Jakarta Raya
10635,2022-02-14,51,25.966667,0.2,Jakarta Raya
10636,2022-02-15,51,26.808334,0.1,Jakarta Raya
10637,2022-02-16,53,26.829165,1.7000002,Jakarta Raya
10638,2022-02-17,63,25.5375,28.0,Jakarta Raya
10639,2022-02-18,55,25.162498,10.699999,Jakarta Raya
10640,2022-02-19,61,25.866669,7.7999997,Jakarta Raya
10641,2022-02-20,63,25.829163,9.5,Jakarta Raya
10642,2022-02-21,51,26.454168,1.1,Jakarta Raya
10643,2022-02-22,55,26.466667,3.1000001,Jakarta Raya
10644,2022-02-23,51,26.529165,1.4000002,Jakarta Raya
10645,2022-02-24,55,26.233332,4.7,Jakarta Raya
10646,2022-02-25,55,25.187502,5.2999997,Jakarta Raya
10647,2022-02-26,61,24.883333,16.999998,Jakarta Raya
10648,2022-02-27,63,25.670832,8.6,Jakarta Raya
10649,2022-02-28,63,26.325003,7.0999994,Jakarta Raya
10650,2022-03-01,51,25.975004,1.3000001,Jakarta Raya
10651,2022-03-02,51,25.954168,0.5,Jakarta Raya
10652,2022-03-03,55,26.362501,2.0000002,Jakarta Raya
10653,2022-03-04,61,25.7875,5.9,Jakarta Raya
10654,2022-03-05,63,25.791666,8.6,Jakarta Raya
10655,2022-03-06,61,25.900003,11.000001,Jakarta Raya
10656,2022-03-07,55,26.545832,6.6,Jakarta Raya
10657,2022-03-08,63,26.375,6.2000003,Jakarta Raya
10658,2022-03-09,63,26.233332,8.900001,Jakarta Raya
10659,2022-03-10,63,26.441668,4.1,Jakarta Raya
10660,2022-03-11,61,25.85833,10.199999,Jakarta Raya
10661,2022-03-12,63,25.820831,11.200001,Jakarta Raya
10662,2022-03-13,61,26.441664,8.499999,Jakarta Raya
10663,2022-03-14,63,26.637503,10.9,Jakarta Raya
10664,2022-03-15,63,25.808334,18.500002,Jakarta Raya
10665,2022-03-16,53,26.366667,2.2,Jakarta Raya
10666,2022-03-17,61,26.933334,5.0,Jakarta Raya
10667,2022-03-18,53,27.137499,2.7,Jakarta Raya
10668,2022-03-19,51,27.354162,0.6,Jakarta Raya
10669,2022-03-20,61,26.995834,2.1000001,Jakarta Raya
10670,2022-03-21,51,27.179163,0.3,Jakarta Raya
10671,2022-03-22,53,26.970835,1.4,Jakarta Raya
10672,2022-03-23,61,26.329165,5.3,Jakarta Raya
10673,2022-03-24,53,26.724998,1.0,Jakarta Raya
10674,2022-03-25,53,26.841667,3.1000004,Jakarta Raya
10675,2022-03-26,61,26.58333,7.3999996,Jakarta Raya
10676,2022-03-27,51,26.64583,1.7000002,Jakarta Raya
10677,2022-03-28,55,26.195837,3.3999994,Jakarta Raya
10678,2022-03-29,53,26.820833,2.0000002,Jakarta Raya
10679,2022-03-30,51,27.129166,0.4,Jakarta Raya
10680,2022-03-31,53,26.525,2.6999998,Jakarta Raya
10681,2022-04-01,63,26.2875,4.0,Jakarta Raya
10682,2022-04-02,63,26.549997,5.2999997,Jakarta Raya
10683,2022-04-03,63,25.991667,11.599999,Jakarta Raya
10684,2022-04-04,53,26.633333,3.2,Jakarta Raya
10685,2022-04-05,61,26.708334,3.4999998,Jakarta Raya
10686,2022-04-06,63,26.620834,5.0,Jakarta Raya
10687,2022-04-07,53,26.504168,0.90000004,Jakarta Raya
10688,2022-04-08,61,26.604164,2.3,Jakarta Raya
10689,2022-04-09,63,26.795832,5.3,Jakarta Raya
10690,2022-04-10,61,26.525002,4.6,Jakarta Raya
10691,2022-04-11,63,26.324999,12.1,Jakarta Raya
10692,2022-04-12,53,26.133337,3.3,Jakarta Raya
10693,2022-04-13,51,26.674997,1.1,Jakarta Raya
10694,2022-04-14,51,26.883333,1.2,Jakarta Raya
10695,2022-04-15,51,27.158333,1.5,Jakarta Raya
10696,2022-04-16,51,27.199999,1.1,Jakarta Raya
10697,2022-04-17,51,27.458336,0.70000005,Jakarta Raya
10698,2022-04-18,63,27.324999,8.0,Jakarta Raya
10699,2022-04-19,65,26.466667,20.3,Jakarta Raya
10700,2022-04-20,63,26.333336,7.3999996,Jakarta Raya
10701,2022-04-21,61,25.575003,6.3,Jakarta Raya
10702,2022-04-22,63,25.316668,11.3,Jakarta Raya
10703,2022-04-23,61,26.408335,3.1999998,Jakarta Raya
10704,2022-04-24,53,27.025,1.9000002,Jakarta Raya
10705,2022-04-25,55,27.366669,4.7000003,Jakarta Raya
10706,2022-04-26,55,27.579168,2.3999999,Jakarta Raya
10707,2022-04-27,61,26.066668,9.7,Jakarta Raya
10708,2022-04-28,63,25.958336,15.700002,Jakarta Raya
10709,2022-04-29,63,26.783327,11.1,Jakarta Raya
10710,2022-04-30,63,25.9,16.6,Jakarta Raya
10711,2022-05-01,51,26.191668,1.5000001,Jakarta Raya
10712,2022-05-02,61,26.420832,8.1,Jakarta Raya
10713,2022-05-03,51,26.754166,0.5,Jakarta Raya
10714,2022-05-04,61,26.691666,5.2999997,Jakarta Raya
10715,2022-05-05,51,26.837503,0.8000001,Jakarta Raya
10716,2022-05-06,53,27.258333,1.2,Jakarta Raya
10717,2022-05-07,51,27.341667,0.9000001,Jakarta Raya
10718,2022-05-08,51,28.045832,0.70000005,Jakarta Raya
10719,2022-05-09,61,27.4375,4.6,Jakarta Raya
10720,2022-05-10,51,27.687502,0.6,Jakarta Raya
10721,2022-05-11,55,27.166672,3.1999996,Jakarta Raya
10722,2022-05-12,63,27.095835,5.8,Jakarta Raya
10723,2022-05-13,51,27.858332,0.70000005,Jakarta Raya
10724,2022-05-14,53,27.270834,1.6,Jakarta Raya
10725,2022-05-15,61,27.345833,4.3999996,Jakarta Raya
10726,2022-05-16,63,26.791664,15.6,Jakarta Raya
10727,2022-05-17,55,26.591665,6.1000004,Jakarta Raya
10728,2022-05-18,61,26.487501,5.3,Jakarta Raya
10729,2022-05-19,61,26.166664,5.1,Jakarta Raya
10730,2022-05-20,61,26.254168,10.0,Jakarta Raya
10731,2022-05-21,61,25.820833,6.799999,Jakarta Raya
10732,2022-05-22,61,25.958334,4.5,Jakarta Raya
10733,2022-05-23,51,26.916666,1.4000001,Jakarta Raya
10734,2022-05-24,61,27.108332,3.8999999,Jakarta Raya
10735,2022-05-25,63,26.150002,19.7,Jakarta Raya
10736,2022-05-26,53,26.020834,4.999999,Jakarta Raya
10737,2022-05-27,51,26.641668,0.4,Jakarta Raya
10738,2022-05-28,61,26.187498,3.3999996,Jakarta Raya
10739,2022-05-29,51,26.637497,0.6,Jakarta Raya
10740,2022-05-30,53,26.429161,1.9,Jakarta Raya
10741,2022-05-31,55,25.97917,4.0,Jakarta Raya
10742,2022-06-01,63,26.108335,4.0,Jakarta Raya
10743,2022-06-02,63,26.029167,10.299999,Jakarta Raya
10744,2022-06-03,53,26.324999,1.1,Jakarta Raya
10745,2022-06-04,61,26.320833,4.7,Jakarta Raya
10746,2022-06-05,61,26.054169,3.7,Jakarta Raya
10747,2022-06-06,63,25.170835,19.000002,Jakarta Raya
10748,2022-06-07,53,25.437498,6.1,Jakarta Raya
10749,2022-06-08,61,25.483335,8.599999,Jakarta Raya
10750,2022-06-09,63,25.20833,11.099999,Jakarta Raya
10751,2022-06-10,53,26.270834,1.3000001,Jakarta Raya
10752,2022-06-11,63,25.995832,8.1,Jakarta Raya
10753,2022-06-12,63,25.879166,6.7,Jakarta Raya
10754,2022-06-13,63,25.775002,4.8,Jakarta Raya
10755,2022-06-14,51,26.016665,0.70000005,Jakarta Raya
10756,2022-06-15,63,25.458336,10.5,Jakarta Raya
10757,2022-06-16,53,25.362497,3.8000002,Jakarta Raya
10758,2022-06-17,53,25.170832,5.6,Jakarta Raya
10759,2022-06-18,51,25.616669,0.3,Jakarta Raya
10760,2022-06-19,51,25.733335,0.1,Jakarta Raya
10761,2022-06-20,61,25.883331,3.4000003,Jakarta Raya
10762,2022-06-21,61,25.91667,2.2,Jakarta Raya
10763,2022-06-22,53,26.341665,2.5,Jakarta Raya
10764,2022-06-23,3,25.908327,0.0,Jakarta Raya
10765,2022-06-24,53,25.916664,1.3000001,Jakarta Raya
10766,2022-06-25,61,25.650002,8.4,Jakarta Raya
10767,2022-06-26,61,25.4625,4.3,Jakarta Raya
10768,2022-06-27,61,25.695833,8.5,Jakarta Raya
10769,2022-06-28,51,26.14583,1.3000001,Jakarta Raya
10770,2022-06-29,51,26.350004,0.5,Jakarta Raya
10771,2022-06-30,2,25.637499,0.0,Jakarta Raya
10772,2022-07-01,2,25.891665,0.0,Jakarta Raya
10773,2022-07-02,51,26.237497,0.5,Jakarta Raya
10774,2022-07-03,53,26.320833,1.7,Jakarta Raya
10775,2022-07-04,51,26.908335,1.2000002,Jakarta Raya
10776,2022-07-05,61,26.558332,5.6,Jakarta Raya
10777,2022-07-06,61,25.941668,12.4,Jakarta Raya
10778,2022-07-07,51,26.537498,1.1,Jakarta Raya
10779,2022-07-08,51,26.52917,1.7,Jakarta Raya
10780,2022-07-09,53,25.387503,2.6,Jakarta Raya
10781,2022-07-10,51,26.054163,0.1,Jakarta Raya
10782,2022-07-11,53,26.445831,0.70000005,Jakarta Raya
10783,2022-07-12,63,26.158333,7.7000003,Jakarta Raya
10784,2022-07-13,61,25.2125,8.9,Jakarta Raya
10785,2022-07-14,55,25.920837,3.9000003,Jakarta Raya
10786,2022-07-15,63,25.824999,19.4,Jakarta Raya
10787,2022-07-16,65,24.9,78.1,Jakarta Raya
10788,2022-07-17,51,25.862501,0.6,Jakarta Raya
10789,2022-07-18,51,26.320831,0.2,Jakarta Raya
10790,2022-07-19,51,26.949999,0.1,Jakarta Raya
10791,2022-07-20,51,26.512505,2.8000002,Jakarta Raya
10792,2022-07-21,51,26.266668,0.1,Jakarta Raya
10793,2022-07-22,61,25.858332,8.299999,Jakarta Raya
10794,2022-07-23,51,26.08333,1.7,Jakarta Raya
10795,2022-07-24,53,25.854166,2.7,Jakarta Raya
10796,2022-07-25,61,25.854166,4.9999995,Jakarta Raya
10797,2022-07-26,53,26.358332,0.9,Jakarta Raya
10798,2022-07-27,51,26.433332,0.2,Jakarta Raya
10799,2022-07-28,51,26.7125,0.1,Jakarta Raya
10800,2022-07-29,51,26.629168,1.2,Jakarta Raya
10801,2022-07-30,51,26.5875,0.3,Jakarta Raya
10802,2022-07-31,51,26.683332,0.2,Jakarta Raya
10803,2022-08-01,3,26.558334,0.0,Jakarta Raya
10804,2022-08-02,2,26.991667,0.0,Jakarta Raya
10805,2022-08-03,61,26.258333,8.2,Jakarta Raya
10806,2022-08-04,61,25.433336,6.4,Jakarta Raya
10807,2022-08-05,51,25.491667,3.2000003,Jakarta Raya
10808,2022-08-06,51,25.937502,0.5,Jakarta Raya
10809,2022-08-07,53,25.683336,1.9000001,Jakarta Raya
10810,2022-08-08,51,26.283335,0.2,Jakarta Raya
10811,2022-08-09,51,26.779167,0.70000005,Jakarta Raya
10812,2022-08-10,51,26.795832,0.2,Jakarta Raya
10813,2022-08-11,51,27.112503,0.6,Jakarta Raya
10814,2022-08-12,61,26.729164,4.4999995,Jakarta Raya
10815,2022-08-13,61,26.741669,3.2999997,Jakarta Raya
10816,2022-08-14,63,26.075003,10.0,Jakarta Raya
10817,2022-08-15,61,25.816666,6.5000005,Jakarta Raya
10818,2022-08-16,53,26.025002,3.7000003,Jakarta Raya
10819,2022-08-17,53,26.125,2.2,Jakarta Raya
10820,2022-08-18,51,26.91667,0.2,Jakarta Raya
10821,2022-08-19,1,27.091665,0.0,Jakarta Raya
10822,2022-08-20,53,26.987501,1.1,Jakarta Raya
10823,2022-08-21,61,26.204168,6.8999996,Jakarta Raya
10824,2022-08-22,61,25.683334,4.0,Jakarta Raya
10825,2022-08-23,51,26.579168,0.8,Jakarta Raya
10826,2022-08-24,53,26.725,0.9,Jakarta Raya
10827,2022-08-25,51,26.529167,1.1000001,Jakarta Raya
10828,2022-08-26,51,26.508333,0.3,Jakarta Raya
10829,2022-08-27,61,26.129168,3.0999997,Jakarta Raya
10830,2022-08-28,53,25.545835,5.6999993,Jakarta Raya
10831,2022-08-29,51,26.058332,2.0000002,Jakarta Raya
10832,2022-08-30,51,26.379164,0.8000001,Jakarta Raya
10833,2022-08-31,51,26.733332,0.8000001,Jakarta Raya
10834,2022-09-01,61,26.479164,9.399999,Jakarta Raya
10835,2022-09-02,51,26.65,2.6000001,Jakarta Raya
10836,2022-09-03,51,26.537504,0.90000004,Jakarta Raya
10837,2022-09-04,61,26.833336,4.0,Jakarta Raya
10838,2022-09-05,61,26.52917,11.2,Jakarta Raya
10839,2022-09-06,53,26.054169,3.7,Jakarta Raya
10840,2022-09-07,61,26.083334,7.7000003,Jakarta Raya
10841,2022-09-08,61,25.066668,7.2,Jakarta Raya
10842,2022-09-09,63,25.262499,29.6,Jakarta Raya
10843,2022-09-10,63,25.054169,26.600004,Jakarta Raya
10844,2022-09-11,63,25.845833,6.0,Jakarta Raya
10845,2022-09-12,61,25.549997,5.3,Jakarta Raya
10846,2022-09-13,53,26.416666,1.1000001,Jakarta Raya
10847,2022-09-14,51,26.416666,0.8,Jakarta Raya
10848,2022-09-15,51,26.775002,0.3,Jakarta Raya
10849,2022-09-16,53,26.662504,1.9000001,Jakarta Raya
10850,2022-09-17,61,26.883331,3.5,Jakarta Raya
10851,2022-09-18,51,26.983332,0.8000001,Jakarta Raya
10852,2022-09-19,51,26.579163,1.2,Jakarta Raya
10853,2022-09-20,51,26.616667,0.2,Jakarta Raya
10854,2022-09-21,53,26.879166,1.5000001,Jakarta Raya
10855,2022-09-22,63,26.375002,6.9,Jakarta Raya
10856,2022-09-23,63,25.708334,17.6,Jakarta Raya
10857,2022-09-24,61,26.070833,4.9,Jakarta Raya
10858,2022-09-25,51,26.654165,0.6,Jakarta Raya
10859,2022-09-26,51,27.258331,0.6,Jakarta Raya
10860,2022-09-27,51,26.8125,0.8,Jakarta Raya
10861,2022-09-28,51,27.074997,0.1,Jakarta Raya
10862,2022-09-29,51,27.112501,0.5,Jakarta Raya
10863,2022-09-30,61,26.620832,3.7999995,Jakarta Raya
10864,2022-10-01,53,27.041672,2.1000001,Jakarta Raya
10865,2022-10-02,61,26.20833,8.2,Jakarta Raya
10866,2022-10-03,63,26.195833,8.900001,Jakarta Raya
10867,2022-10-04,63,25.904161,21.400002,Jakarta Raya
10868,2022-10-05,63,25.691671,13.900001,Jakarta Raya
10869,2022-10-06,61,25.725,10.1,Jakarta Raya
10870,2022-10-07,61,25.687502,11.100001,Jakarta Raya
10871,2022-10-08,53,26.387499,2.2,Jakarta Raya
10872,2022-10-09,61,26.383333,7.3,Jakarta Raya
10873,2022-10-10,53,26.108335,1.9000001,Jakarta Raya
10874,2022-10-11,63,25.950003,10.0,Jakarta Raya
10875,2022-10-12,61,25.625,8.4,Jakarta Raya
10876,2022-10-13,61,26.074999,6.7,Jakarta Raya
10877,2022-10-14,61,25.991667,10.200002,Jakarta Raya
10878,2022-10-15,63,25.925003,16.399998,Jakarta Raya
10879,2022-10-16,55,26.674997,2.6999998,Jakarta Raya
10880,2022-10-17,63,26.5375,5.7999997,Jakarta Raya
10881,2022-10-18,61,26.279167,10.8,Jakarta Raya
10882,2022-10-19,61,25.645836,15.300003,Jakarta Raya
10883,2022-10-20,63,25.733332,15.2,Jakarta Raya
10884,2022-10-21,51,26.162498,1.4000001,Jakarta Raya
10885,2022-10-22,63,26.470835,14.9,Jakarta Raya
10886,2022-10-23,63,26.029165,17.800001,Jakarta Raya
10887,2022-10-24,61,26.16667,10.9,Jakarta Raya
10888,2022-10-25,61,25.69583,19.199999,Jakarta Raya
10889,2022-10-26,63,25.533335,24.800003,Jakarta Raya
10890,2022-10-27,51,26.362497,0.1,Jakarta Raya
10891,2022-10-28,1,26.625,0.0,Jakarta Raya
10892,2022-10-29,51,26.45833,1.6000003,Jakarta Raya
10893,2022-10-30,51,26.712502,0.5,Jakarta Raya
10894,2022-10-31,51,26.454168,2.2,Jakarta Raya
10895,2022-11-01,51,27.099997,1.2,Jakarta Raya
10896,2022-11-02,51,26.812502,2.3,Jakarta Raya
10897,2022-11-03,63,26.670832,4.2999997,Jakarta Raya
10898,2022-11-04,63,26.620832,14.900001,Jakarta Raya
10899,2022-11-05,63,26.116667,7.7000003,Jakarta Raya
10900,2022-11-06,53,26.045832,2.7,Jakarta Raya
10901,2022-11-07,61,25.716665,11.600001,Jakarta Raya
10902,2022-11-08,61,25.120832,14.0,Jakarta Raya
10903,2022-11-09,61,25.925001,5.2000003,Jakarta Raya
10904,2022-11-10,53,25.591667,6.1999993,Jakarta Raya
10905,2022-11-11,63,26.199999,5.7999997,Jakarta Raya
10906,2022-11-12,63,26.016668,16.900002,Jakarta Raya
10907,2022-11-13,63,25.574999,25.600002,Jakarta Raya
10908,2022-11-14,63,26.420832,5.3,Jakarta Raya
10909,2022-11-15,51,26.462502,1.0,Jakarta Raya
10910,2022-11-16,53,26.366667,4.4999995,Jakarta Raya
10911,2022-11-17,63,25.01667,22.7,Jakarta Raya
10912,2022-11-18,63,26.179167,4.799999,Jakarta Raya
10913,2022-11-19,51,26.225004,0.5,Jakarta Raya
